id,year,issue_d,final_d,emp_length_int,home_ownership,home_ownership_cat,income_category,annual_inc,income_cat,loan_amount,term,term_cat,application_type,application_type_cat,purpose,purpose_cat,interest_payments,interest_payment_cat,loan_condition,loan_condition_cat,interest_rate,grade,grade_cat,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
977699,2011,01/10/2011,1122012,10.0,OWN,2,Low,63623,1,20000, 60 months,2,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,11.71,B,2,7.58,21267.54,20000.0,0.0,441.97,Northern-Irl
977526,2011,01/10/2011,1022014,2.0,RENT,1,Low,42000,1,6500, 36 months,1,INDIVIDUAL,1,wedding,5,High,2,Good Loan,0,13.49,C,3,13.43,7851.555698,6500.0,0.0,220.55,cannught
976945,2011,01/10/2011,1102014,10.0,RENT,1,Low,42600,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,4.96,14287.739019999999,12000.0,0.0,396.92,ulster
977582,2011,01/10/2011,1052014,3.0,MORTGAGE,3,Low,46800,1,12725, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.42,B,2,5.46,15216.509769999999,12725.0,0.0,425.21,cannught
977518,2011,01/10/2011,1042015,6.0,MORTGAGE,3,Medium,200000,2,35000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,8.96,46892.77779,34999.98,0.0,805.17,ulster
976845,2011,01/10/2011,1102014,5.0,MORTGAGE,3,Low,86000,1,21000, 36 months,1,INDIVIDUAL,1,medical,9,Low,1,Good Loan,0,8.9,A,1,8.47,24003.21179,21000.0,0.0,666.82,leinster
977511,2011,01/10/2011,1102014,0.5,RENT,1,Low,21300,1,6000, 36 months,1,INDIVIDUAL,1,other,4,High,2,Good Loan,0,15.96,C,3,10.54,7587.47555,6000.0,0.0,210.83,Northern-Irl
977644,2011,01/10/2011,1052012,3.0,OWN,2,Low,49200,1,18000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,24.12,19364.94,18000.0,0.0,414.09,ulster
977333,2011,01/10/2011,1102014,6.0,RENT,1,Low,38400,1,2400, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,18.16,2813.1524870000003,2400.0,0.0,78.18,ulster
977637,2011,01/10/2011,1112013,4.0,MORTGAGE,3,Low,76486,1,6000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,3.64,6679.2,6000.0,0.0,187.75,ulster
977612,2011,01/10/2011,1032013,6.0,RENT,1,Low,60000,1,12650, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,6.62,A,1,18.24,13579.85,12650.0,0.0,388.41,ulster
977327,2011,01/10/2011,1082012,2.0,RENT,1,Low,60240,1,25975, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,17.27,D,4,22.55,29188.67,25975.0,0.0,649.33,cannught
977616,2011,01/10/2011,1052013,10.0,RENT,1,Low,62000,1,4500, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Bad Loan,1,12.42,B,2,15.23,2984.63,2161.05,133.86,150.37,leinster
977465,2011,01/10/2011,1062012,8.0,MORTGAGE,3,Low,70000,1,12000, 36 months,1,INDIVIDUAL,1,small_business,3,Low,1,Good Loan,0,9.91,B,2,18.46,12725.05,12000.0,0.0,386.7,Northern-Irl
977611,2011,01/10/2011,1082013,4.0,MORTGAGE,3,Low,68000,1,24000, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,22.06,F,6,15.67,32626.95,24000.0,0.0,663.68,cannught
977595,2011,01/10/2011,1122012,6.05,OWN,2,Low,31216,1,14000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,18.18,15282.04,14000.0,0.0,451.15,munster
977431,2011,01/10/2011,1032013,3.0,MORTGAGE,3,Low,85000,1,18000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,12.69,B,2,14.33,10890.2,7644.92,604.08,603.81,cannught
977591,2011,01/10/2011,1092013,5.0,RENT,1,Low,83000,1,6300, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,9.57,7228.4,6300.0,0.0,205.22,Northern-Irl
977426,2011,01/10/2011,1072012,2.0,RENT,1,Low,32400,1,12000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,13.49,C,3,16.22,3094.66,1327.55,613.0,276.06,ulster
971965,2011,01/10/2011,1102014,10.0,OWN,2,Medium,115000,2,30000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,5.06,39284.12592,30000.0,0.0,690.15,Northern-Irl
977383,2011,01/10/2011,1062014,6.0,MORTGAGE,3,Low,54000,1,14275, 60 months,2,INDIVIDUAL,1,home_improvement,7,High,2,Good Loan,0,20.3,E,5,19.31,20599.321659999998,14275.0,0.0,380.59,munster
877992,2011,01/10/2011,1082014,6.0,MORTGAGE,3,Low,45000,1,5600, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,22.29,6661.866876,5600.0,0.0,185.23,ulster
977338,2011,01/10/2011,1012016,6.05,OWN,2,Low,55000,1,29175, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,26.14,32035.98,23717.98,0.0,629.26,leinster
977147,2011,01/10/2011,1062013,1.0,RENT,1,Medium,120000,2,8000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.29,D,4,17.63,9621.86,8000.0,0.0,282.41,cannught
977313,2011,01/10/2011,1122012,1.0,RENT,1,Low,25000,1,9600, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,14.5,10953.03,9600.0,0.0,329.37,leinster
977294,2011,01/10/2011,1032014,4.0,MORTGAGE,3,Low,86730,1,12000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,22.35,F,6,23.0,17483.223869999998,12000.0,0.0,333.82,ulster
974297,2011,01/10/2011,1112014,6.0,MORTGAGE,3,Medium,120000,2,28000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,4.95,32004.019669999998,28000.0,0.0,889.09,Northern-Irl
882438,2011,01/10/2011,1112014,4.0,MORTGAGE,3,Low,41000,1,7000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,6.03,A,1,18.76,7669.577437000001,7000.0,0.0,213.05,cannught
977281,2011,01/10/2011,1012016,2.0,MORTGAGE,3,Low,55000,1,12800, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.69,B,2,8.97,14740.7,10324.22,0.0,289.22,ulster
977120,2011,01/10/2011,1022014,3.0,RENT,1,Low,81300,1,29000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.69,B,2,21.77,34655.47313,29000.0,0.0,972.81,leinster
977264,2011,01/10/2011,1102014,7.0,RENT,1,Low,37000,1,8400, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,24.62,9743.379562,8400.0,0.0,270.69,ulster
976700,2011,01/10/2011,1092014,3.0,MORTGAGE,3,Low,86625,1,14825, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,6.03,A,1,13.94,16223.918469999999,14825.0,0.0,451.21,munster
972015,2011,01/10/2011,1102014,5.0,RENT,1,Low,36996,1,10000, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,8.9,A,1,18.46,11430.01593,10000.0,0.0,317.54,Northern-Irl
977053,2011,01/10/2011,1102014,9.0,RENT,1,Low,74000,1,12600, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,10.65,B,2,15.63,14773.92262,12600.0,0.0,410.43,munster
875393,2011,01/10/2011,1032014,4.0,MORTGAGE,3,Low,69000,1,20000, 60 months,2,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,10.65,B,2,16.35,24145.13046,20000.0,0.0,431.37,ulster
977252,2011,01/10/2011,1102014,10.0,MORTGAGE,3,High,250000,3,31400, 36 months,1,INDIVIDUAL,1,small_business,3,High,2,Good Loan,0,14.27,C,3,7.86,38777.00276,31400.0,0.0,1077.3,ulster
977249,2011,01/10/2011,1032013,0.5,RENT,1,Low,34000,1,8000, 36 months,1,INDIVIDUAL,1,small_business,3,Low,1,Good Loan,0,7.9,A,1,16.06,8682.39,8000.0,0.0,250.33,leinster
977092,2011,01/10/2011,1012016,6.05,MORTGAGE,3,Low,65000,1,30000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,9.19,32439.75,24504.47,0.0,636.09,Northern-Irl
977241,2011,01/10/2011,1102015,2.0,RENT,1,Low,48000,1,11000, 60 months,2,INDIVIDUAL,1,small_business,3,High,2,Good Loan,0,17.27,D,4,11.97,16245.72,11000.0,0.0,274.98,munster
975902,2011,01/10/2011,1062014,0.5,RENT,1,Low,90000,1,12000, 36 months,1,INDIVIDUAL,1,car,2,Low,1,Good Loan,0,6.03,A,1,5.52,13079.50394,12000.0,0.0,365.23,ulster
977232,2011,01/10/2011,1082015,6.05,MORTGAGE,3,Low,46000,1,13700, 60 months,2,INDIVIDUAL,1,home_improvement,7,High,2,Good Loan,0,18.64,E,5,5.09,20582.375780000002,13700.0,0.0,352.68,ulster
977063,2011,01/10/2011,1012016,3.0,MORTGAGE,3,Low,50000,1,4625, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,28.51,5001.29,3776.6,0.0,98.07,leinster
977217,2011,01/10/2011,1092014,1.0,RENT,1,Low,62467,1,7250, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,10.65,B,2,14.08,8498.310898,7250.0,0.0,236.16,leinster
977211,2011,01/10/2011,1082013,3.0,MORTGAGE,3,Low,62400,1,8500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,12.42,B,2,8.94,6761.81,4791.09,516.65,284.03,cannught
977057,2011,01/10/2011,1042013,0.5,RENT,1,Low,28800,1,5000, 36 months,1,INDIVIDUAL,1,small_business,3,Low,1,Good Loan,0,8.9,A,1,18.54,5523.41,5000.0,0.0,158.77,Northern-Irl
977204,2011,01/10/2011,1112011,6.05,OWN,2,Low,40000,1,20000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,18.33,20195.74,20000.0,0.0,441.97,cannught
970938,2011,01/10/2011,1102014,7.0,MORTGAGE,3,Low,58000,1,7200, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,11.71,B,2,7.82,8570.9467,7200.0,0.0,238.15,cannught
977182,2011,01/10/2011,1122015,10.0,MORTGAGE,3,Low,55000,1,21000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,17.27,D,4,19.51,26246.77,16133.4,0.0,524.96,leinster
974970,2011,01/10/2011,1072013,10.0,MORTGAGE,3,Low,82000,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.51,A,1,14.36,13168.14,12000.0,0.0,373.33,cannught
976952,2011,01/10/2011,1082014,9.0,RENT,1,Low,60000,1,18000, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,18.25,D,4,23.0,25226.95022,18000.0,0.0,459.54,ulster
976164,2011,01/10/2011,1122013,5.0,RENT,1,Low,80000,1,21250, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,24.11,G,7,22.59,10258.65,1380.65,3322.86,612.68,Northern-Irl
976761,2011,01/10/2011,1112011,10.0,MORTGAGE,3,Low,65000,1,2200, 36 months,1,INDIVIDUAL,1,vacation,11,Low,1,Good Loan,0,12.42,B,2,6.35,2222.88,2200.0,0.0,73.52,leinster
976906,2011,01/10/2011,1062013,8.0,MORTGAGE,3,Low,100000,1,35000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,23.13,G,7,7.82,47183.29,35000.0,0.0,989.29,Northern-Irl
976747,2011,01/10/2011,1122012,10.0,RENT,1,Low,33000,1,16000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,13.49,C,3,18.36,5149.34,2834.38,0.0,368.08,cannught
973024,2011,01/10/2011,1062013,10.0,MORTGAGE,3,Low,66000,1,16000, 60 months,2,INDIVIDUAL,1,small_business,3,High,2,Bad Loan,1,16.29,D,4,28.53,8517.99,3973.42,691.39,391.56,cannught
976878,2011,01/10/2011,1092013,2.0,RENT,1,Low,36000,1,4200, 36 months,1,INDIVIDUAL,1,medical,9,High,2,Good Loan,0,14.27,C,3,14.3,5037.06,4200.0,0.0,144.1,ulster
976873,2011,01/10/2011,1102014,6.05,RENT,1,Low,12000,1,2000, 36 months,1,INDIVIDUAL,1,small_business,3,Low,1,Good Loan,0,10.65,B,2,14.1,2344.152379,2000.0,0.0,65.15,cannught
976866,2011,01/10/2011,1102014,4.0,RENT,1,Low,75000,1,4000, 36 months,1,INDIVIDUAL,1,medical,9,High,2,Good Loan,0,13.49,C,3,13.41,4882.912722,4000.0,0.0,135.73,Northern-Irl
976704,2011,01/10/2011,1092013,1.0,RENT,1,Low,50000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.51,A,1,27.36,11027.1,10000.0,0.0,311.11,ulster
976712,2011,01/10/2011,1092015,5.0,RENT,1,Low,73000,1,14400, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.77,D,4,16.54,20438.12713,14400.0,0.0,356.1,leinster
970232,2011,01/10/2011,1092015,1.0,RENT,1,Low,39996,1,14000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,18.64,E,5,23.64,21150.46135,14000.0,0.0,360.41,Northern-Irl
976841,2011,01/10/2011,1032012,2.0,RENT,1,Low,40800,1,12000, 36 months,1,INDIVIDUAL,1,major_purchase,8,Low,1,Good Loan,0,6.62,A,1,9.44,12314.06,12000.0,0.0,368.45,ulster
976811,2011,01/10/2011,1102014,4.0,RENT,1,Low,60000,1,9600, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,7.9,A,1,20.56,10813.138159999999,9600.0,0.0,300.39,ulster
973622,2011,01/10/2011,1122013,5.0,RENT,1,Low,42000,1,18825, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,22.74,20957.62,18825.0,0.0,589.04,ulster
882784,2011,01/10/2011,1112014,10.0,OWN,2,Low,60000,1,11500, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,6.03,A,1,7.26,12599.98803,11500.0,0.0,350.01,ulster
973629,2011,01/10/2011,1022014,1.0,RENT,1,Low,25200,1,5500, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,7.9,A,1,25.48,6132.1,5500.0,0.0,172.1,cannught
976629,2011,01/10/2011,1012014,10.0,MORTGAGE,3,Low,82776,1,19075, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,14.08,23747.61,19075.0,0.0,438.82,ulster
867360,2011,01/10/2011,1082013,8.0,MORTGAGE,3,Low,77000,1,9000, 36 months,1,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,6.03,A,1,9.86,9720.26,9000.0,0.0,273.92,cannught
976782,2011,01/10/2011,1102012,10.0,MORTGAGE,3,Low,100000,1,24000, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Bad Loan,1,14.65,C,3,18.85,8046.03,3512.61,1177.12,566.56,Northern-Irl
976611,2011,01/10/2011,1012014,0.5,RENT,1,Low,30000,1,1000, 36 months,1,INDIVIDUAL,1,moving,10,Low,1,Good Loan,0,7.51,A,1,0.6,1110.82,1000.0,0.0,31.12,Northern-Irl
976592,2011,01/10/2011,1032012,10.0,MORTGAGE,3,Low,31200,1,2400, 36 months,1,INDIVIDUAL,1,medical,9,High,2,Bad Loan,1,17.58,D,4,6.31,503.88,262.02,74.38,86.27,leinster
976762,2011,01/10/2011,1112013,10.0,RENT,1,Low,47496,1,3500, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.69,B,2,21.15,4124.08,3500.0,0.0,117.41,ulster
974904,2011,01/10/2011,1042012,0.5,RENT,1,Low,30000,1,7000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,8.9,A,1,18.0,7292.1,7000.0,0.0,222.28,Northern-Irl
976542,2011,01/10/2011,1102014,0.5,RENT,1,Low,14400,1,3600, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,10.08,4045.486128,3600.0,0.0,112.65,leinster
976502,2011,01/10/2011,1062012,1.0,RENT,1,Low,18000,1,5500, 36 months,1,INDIVIDUAL,1,car,2,Low,1,Bad Loan,1,11.71,B,2,20.43,1708.56,1060.27,255.2,181.92,ulster
976489,2011,01/10/2011,1122015,0.5,RENT,1,Low,60000,1,20000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,19.91,E,5,20.04,26438.12,15160.98,0.0,528.88,Northern-Irl
976344,2011,01/10/2011,1042012,10.0,MORTGAGE,3,Low,57600,1,6000, 36 months,1,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,7.51,A,1,2.52,6211.19,6000.0,0.0,186.67,Northern-Irl
974355,2011,01/10/2011,1082015,10.0,OWN,2,High,414996,3,30000, 60 months,2,INDIVIDUAL,1,home_improvement,7,High,2,Good Loan,0,20.3,E,5,4.72,46733.99768,30000.0,0.0,799.84,Northern-Irl
976345,2011,01/10/2011,1032012,6.05,RENT,1,Low,12732,1,1550, 36 months,1,INDIVIDUAL,1,other,4,High,2,Bad Loan,1,15.27,C,3,8.86,317.58,175.49,47.88,53.94,ulster
973519,2011,01/10/2011,1012016,5.0,MORTGAGE,3,Low,42116,1,20000, 60 months,2,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,12.69,B,2,15.73,23026.74,16127.92,0.0,451.9,munster
973462,2011,01/10/2011,1052013,0.5,MORTGAGE,3,Low,54000,1,9600, 36 months,1,INDIVIDUAL,1,car,2,Low,1,Good Loan,0,6.62,A,1,22.27,10370.04,9600.0,0.0,294.76,cannught
975094,2011,01/10/2011,1012016,10.0,MORTGAGE,3,Low,63000,1,30000, 60 months,2,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,11.71,B,2,8.04,33789.45,24301.38,0.0,662.95,leinster
974819,2011,01/10/2011,1102014,5.0,MORTGAGE,3,Low,88500,1,2700, 36 months,1,INDIVIDUAL,1,home_improvement,7,High,2,Good Loan,0,14.27,C,3,11.32,3332.912211,2700.0,0.0,92.64,cannught
868126,2011,01/10/2011,1032014,1.0,MORTGAGE,3,Low,60000,1,5600, 36 months,1,INDIVIDUAL,1,small_business,3,Low,1,Good Loan,0,12.42,B,2,19.78,6697.634732,5600.0,0.0,187.13,munster
976283,2011,01/10/2011,1112014,6.05,OWN,2,Low,33000,1,2500, 36 months,1,INDIVIDUAL,1,house,12,Low,1,Good Loan,0,6.03,A,1,15.56,2754.017852,2500.0,0.0,76.09,Northern-Irl
976384,2011,01/10/2011,1102014,10.0,MORTGAGE,3,Low,59774,1,8600, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,19.42,E,5,5.72,11413.4448,8600.0,0.0,317.08,ulster
976282,2011,01/10/2011,1022014,2.0,RENT,1,Low,52500,1,8000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,7.51,A,1,4.53,8903.380748,8000.0,0.0,248.89,ulster
976284,2011,01/10/2011,1062012,0.5,MORTGAGE,3,Medium,120000,2,7000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,7.49,A,1,20.53,7257.89,7000.0,0.0,217.72,ulster
976390,2011,01/10/2011,1122015,6.05,OWN,2,Low,36000,1,18500, 60 months,2,INDIVIDUAL,1,home_improvement,7,Low,1,Bad Loan,1,11.71,B,2,12.0,20440.44,14622.83,0.0,408.82,munster
973415,2011,01/10/2011,1012016,10.0,RENT,1,Low,48000,1,23850, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,19.03,E,5,21.23,31547.04,18683.28,0.0,619.08,Northern-Irl
893446,2011,01/10/2011,1032014,10.0,MORTGAGE,3,Low,60000,1,24000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,27.52,29707.41,24000.0,0.0,538.98,munster
976229,2011,01/10/2011,1062014,10.0,OWN,2,Low,95004,1,2800, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,3.5,3239.493645,2800.0,0.0,90.23,cannught
976145,2011,01/10/2011,1112013,3.0,RENT,1,Low,82500,1,18000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,10.65,B,2,8.1,11311.58,8279.99,558.56,586.32,Northern-Irl
976194,2011,01/10/2011,1012016,6.0,RENT,1,Medium,103000,2,12000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,19.42,E,5,10.57,16007.49,9384.65,0.0,314.07,Northern-Irl
976180,2011,01/10/2011,1102014,1.0,RENT,1,Low,39996,1,5000, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,7.51,A,1,14.73,5598.998855,5000.0,0.0,155.56,leinster
973049,2011,01/10/2011,1102014,10.0,MORTGAGE,3,Low,95000,1,6600, 36 months,1,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,7.51,A,1,27.74,7406.318256999999,6600.0,0.0,205.34,ulster
976110,2011,01/10/2011,1102014,0.5,OWN,2,Low,19200,1,2400, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,19.94,2783.0702920000003,2400.0,0.0,77.34,Northern-Irl
976108,2011,01/10/2011,1042013,3.0,RENT,1,Low,33198,1,7000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,14.27,C,3,4.66,4535.79,3122.4,222.09,240.17,leinster
973931,2011,01/10/2011,1102012,5.0,MORTGAGE,3,Low,65004,1,12500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,6.03,A,1,12.48,13146.87,12500.0,0.0,380.45,munster
975937,2011,01/10/2011,1102014,3.0,MORTGAGE,3,Low,38769,1,2400, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,9.19,2742.408407,2400.0,0.0,76.21,munster
976075,2011,01/10/2011,1052013,5.0,MORTGAGE,3,Low,89204,1,18000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,7.9,A,1,11.1,19730.94,18000.0,0.0,563.23,munster
975059,2011,01/10/2011,1102014,10.0,MORTGAGE,3,High,300000,3,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.29,D,4,17.36,15248.33772,12000.0,0.0,423.61,ulster
976079,2011,01/10/2011,1032014,2.0,RENT,1,Medium,125000,2,3000, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,14.65,C,3,18.84,3689.82985,3000.0,0.0,103.49,Northern-Irl
976067,2011,01/10/2011,1112011,5.0,MORTGAGE,3,Low,82000,1,1000, 36 months,1,INDIVIDUAL,1,medical,9,High,2,Good Loan,0,14.27,C,3,12.26,1011.96,1000.0,0.0,34.31,Northern-Irl
976073,2011,01/10/2011,1102014,5.0,OWN,2,Low,36000,1,4000, 36 months,1,INDIVIDUAL,1,wedding,5,High,2,Good Loan,0,16.29,D,4,20.83,5081.295725,4000.0,0.0,141.21,leinster
975903,2011,01/10/2011,1032013,2.0,RENT,1,Low,54000,1,3625, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,7.9,A,1,24.6,3947.41,3625.0,0.0,113.43,ulster
894260,2011,01/10/2011,1102014,3.0,RENT,1,Low,20000,1,3600, 36 months,1,INDIVIDUAL,1,small_business,3,Low,1,Good Loan,0,11.71,B,2,18.48,4283.897059000001,3600.0,0.0,119.08,ulster
974958,2011,01/10/2011,1092014,10.0,MORTGAGE,3,Low,48000,1,10950, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.51,A,1,25.1,12241.03378,10950.0,0.0,340.67,leinster
975109,2011,01/10/2011,1082012,6.05,MORTGAGE,3,Low,54000,1,14400, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Bad Loan,1,20.3,E,5,13.13,3829.9,1511.31,0.0,383.92,munster
976028,2011,01/10/2011,1022013,0.5,RENT,1,Low,26400,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,19.03,E,5,7.5,11708.03,10000.0,0.0,366.72,Northern-Irl
976025,2011,01/10/2011,1082012,1.0,MORTGAGE,3,Medium,140000,2,24000, 60 months,2,INDIVIDUAL,1,home_improvement,7,Low,1,Bad Loan,1,11.71,B,2,16.71,11851.24,3092.23,6552.54,530.36,ulster
847629,2011,01/10/2011,1022014,0.5,MORTGAGE,3,Low,48000,1,5000, 36 months,1,INDIVIDUAL,1,small_business,3,Low,1,Good Loan,0,6.03,A,1,4.88,5451.168772999999,5000.0,0.0,152.18,leinster
976022,2011,01/10/2011,1102012,10.0,OWN,2,Low,38400,1,1000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,6.62,A,1,7.03,1056.58,1000.0,0.0,30.71,munster
975846,2011,01/10/2011,1012014,0.5,OWN,2,Low,40000,1,2500, 36 months,1,INDIVIDUAL,1,small_business,3,High,2,Good Loan,0,14.27,C,3,15.84,3041.22,2500.0,0.0,85.78,leinster
975843,2011,01/10/2011,1112014,5.0,RENT,1,Low,26400,1,5000, 36 months,1,INDIVIDUAL,1,small_business,3,Low,1,Good Loan,0,7.9,A,1,4.41,5646.679849,5000.0,0.0,156.46,ulster
976009,2011,01/10/2011,1112012,2.0,RENT,1,Low,55000,1,10000, 36 months,1,INDIVIDUAL,1,wedding,5,Low,1,Good Loan,0,12.42,B,2,11.91,11151.29,10000.0,0.0,334.16,leinster
876147,2011,01/10/2011,1052015,3.0,RENT,1,Low,60000,1,10000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,10.65,B,2,24.34,9274.67,6602.87,12.04,215.69,ulster
976016,2011,01/10/2011,1102014,6.0,RENT,1,Medium,185000,2,15000, 36 months,1,INDIVIDUAL,1,small_business,3,High,2,Good Loan,0,15.27,C,3,7.85,18786.55042,15000.0,0.0,521.97,Northern-Irl
975777,2011,01/10/2011,1012016,6.0,MORTGAGE,3,Low,72000,1,12000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,20.63,14321.65,9613.7,0.0,280.91,ulster
975995,2011,01/10/2011,1102013,6.0,MORTGAGE,3,Low,75000,1,6000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.51,A,1,8.74,6630.68,5999.99,0.0,186.67,cannught
